time,rating,free_text,do_better,surgery,pcn,sentiment_free_text,sentiment_score_free_text,sentiment_do_better,sentiment_score_do_better,free_text_len,do_better_len,rating_score,feedback_labels,improvement_labels,submission_id,respondent-id,emotion_free_text,emotion_do_better,free_text_PER,do_better_PER,campaing_id,logic,campaign_rating,campaign_freetext,free_text_qa,do_better_qa
2024-10-08 15:07:00,Very good,Dr PERSON was really caring and took seriously my situation,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.718779981136322,neutral,0.0,11.0,0,5.0,Patient Respect,,YXJDPd,Qv6N7l,caring,,['Shona Robertson'],,,,,,"{'score': 0.00043197645572945476, 'start': 0, 'end': 9, 'answer': 'Dr PERSON'}",
2024-10-08 15:07:00,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,5oeK4M,DAlRzX,,,,,,,,,,
2024-10-08 15:36:00,Very good,Was seen on time Staff very pleasant All good can t think of anything to improve the experience,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9298397898674012,neutral,0.0,17.0,0,5.0,Patient Respect,,rRJBMp,415Abo,approval,,,,,,,,"{'score': 2.521362512197811e-05, 'start': 46, 'end': 95, 'answer': 'can t think of anything to improve the experience'}",
2024-10-08 15:36:00,Very good,Was seen on time Staff very pleasant All good can t think of anything needed to improve the experience,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9102821946144104,neutral,0.0,18.0,0,5.0,Staff Professionalism,,e80DWJ,z2a6V1,approval,,,,,,,,"{'score': 1.963941213034559e-05, 'start': 46, 'end': 102, 'answer': 'can t think of anything needed to improve the experience'}",
2024-10-08 15:37:00,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,1,5.0,,,YXJ0DJ,oK4P6M,,,,,,,,,,
2024-10-08 16:06:00,Very good,Quick response to request for an appointment saw a doctor not a PA sympathetic consultation,If the GP had remembered to do all the things we agreed she wrote two referral letters but forgot to provide the form for a blood test But she was lovely,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,neutral,0.6222941279411316,neutral,0.4479049146175384,15.0,31,5.0,Appointment Availability,Follow-up and Continuity of Care,kXJ6Or,gYRBv4,neutral,neutral,,,,,,,"{'score': 9.67841042438522e-05, 'start': 0, 'end': 91, 'answer': 'Quick response to request for an appointment saw a doctor not a PA sympathetic consultation'}","{'score': 0.08335345983505249, 'start': 0, 'end': 55, 'answer': 'If the GP had remembered to do all the things we agreed'}"
2024-10-08 16:17:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,LBad9z,PvaKbx,,,,,,,,,,
2024-10-08 16:18:00,Very good,We were given detailed advice on vaccines by the doctor,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.770387589931488,neutral,0.0,10.0,1,5.0,Vaccinations,,KAWMVg,BAPNee,neutral,,,,,,,,"{'score': 5.974591476842761e-05, 'start': 14, 'end': 41, 'answer': 'detailed advice on vaccines'}",
2024-10-08 16:43:00,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,5.0,,,NvbLZQ,Rv771v,,,,,,,,,,
2024-10-08 16:54:00,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,xERPvo,WDvGbP,,,,,,,,,,
2024-10-08 18:18:00,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,QpzXpG,QvgREA,,,,,,,,,,
2024-10-08 18:34:00,Very good,PERSON was engaging efficient and comfortingly professional,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9551202058792114,neutral,0.0,7.0,0,5.0,Staff Professionalism,,KAWZAk,z2p75Z,neutral,,['Matthew'],,,,,,"{'score': 4.219999027554877e-06, 'start': 0, 'end': 59, 'answer': 'PERSON was engaging efficient and comfortingly professional'}",
2024-10-08 19:01:00,Good,,More time to talk about things,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.800910472869873,0.0,6,4.0,,Communication Effectiveness,VXbaRv,RvX5e9,,neutral,,,,,,,,"{'score': 1.1382559932826553e-05, 'start': 0, 'end': 30, 'answer': 'More time to talk about things'}"
2024-10-08 19:01:00,Very good,The staff worked really quickly to procure me a swift appointment,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9497101306915284,neutral,0.0,11.0,1,5.0,Appointment Availability,,EeZGjN,GXNdEZ,neutral,,,,,,,,"{'score': 4.104944309801795e-06, 'start': 0, 'end': 65, 'answer': 'The staff worked really quickly to procure me a swift appointment'}",
2024-10-08 19:09:00,Very good,GP listened to my concerns directed me in the path needed to follow up in treating some of my ailments,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.7411746978759766,neutral,0.0,21.0,0,5.0,Patient Respect,,8V6DBr,71BWoZ,neutral,,,,,,,,"{'score': 0.0044738175347447395, 'start': 18, 'end': 26, 'answer': 'concerns'}",
2024-10-08 20:03:00,Very good,Friendly service from reception who always do there best to find fast and convenient appointments Thorough and friendly service from Dr PERSON,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9685765504837036,neutral,0.0,22.0,1,5.0,Staff Professionalism,,R1bpD4,4AWLB5,neutral,,['May'],,,,,,"{'score': 3.246689448133111e-05, 'start': 65, 'end': 97, 'answer': 'fast and convenient appointments'}",
2024-10-08 22:51:00,Very good,All my questions were answered and I had a flu vaccine,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.7336726188659668,neutral,0.0,11.0,5,5.0,Vaccinations,,7OpZDR,BAOe0Q,neutral,,,,,,,,"{'score': 0.000569256255403161, 'start': 43, 'end': 54, 'answer': 'flu vaccine'}",
2024-10-09 07:44:00,Very good,Excellent nurse efficient receptionist quick feedback,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,positive,0.9596829414367676,neutral,0.0,6.0,0,5.0,Reception Staff Interaction,,z4Lq5R,YJDP6B,admiration,,,,,,,,"{'score': 0.00039807241410017014, 'start': 39, 'end': 53, 'answer': 'quick feedback'}",
2024-10-09 08:13:00,Very good,,,The-Chelsea-Practice,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,pXvVaE,58VNJQ,,,,,,,,,,
2024-10-09 09:39:00,Very good,Everyone very helpful polite and friendly as always thank you,,The-Chelsea-Practice,Brompton-Health-PCN,positive,0.9722455143928528,neutral,0.0,10.0,1,5.0,Patient Respect,,pXvvWq,yxOlpW,gratitude,,,,,,,,"{'score': 0.0003174878074787557, 'start': 0, 'end': 41, 'answer': 'Everyone very helpful polite and friendly'}",
2024-10-09 11:37:00,Good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,1,4.0,,,2z76lV,1NPG51,,,,,,,,,,
2024-10-09 12:25:00,Very good,Doctor listened and was very helpful,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9524232745170592,neutral,0.0,6.0,1,5.0,Patient Respect,,LBkQX2,Ob1k0K,neutral,,,,,,,,"{'score': 4.279682798369322e-06, 'start': 0, 'end': 15, 'answer': 'Doctor listened'}",
2024-10-09 14:14:00,Good,,,Health-Partners-at-Violet-Melchett,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,AN9xvW,1NPYap,,,,,,,,,,
2024-10-09 19:39:00,Good,I am very happy with the service supplied by my GP surgery no complaints,At this moment I do not have any improvement suggestions,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9790384769439696,negative,0.7633491158485413,14.0,10,4.0,Patient Respect,Follow-up and Continuity of Care,2zRv7V,KvDvM7,joy,disapproval,,,flu_campaign_24,Yes,4.0,"I received an SMS message well in advance of the first walk in clinic, this really helped me plan my appointment and take time off work to attend for my vaccination. It would be convenient if you could offer an afternoon clinic as well, both clinics so far was in the morning.","{'score': 0.011800732463598251, 'start': 59, 'end': 72, 'answer': 'no complaints'}","{'score': 0.43632861971855164, 'start': 0, 'end': 56, 'answer': 'At this moment I do not have any improvement suggestions'}"
2024-10-09 19:46:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,4.0,,,pXZ7R8,KvDvM7,,,,,flu_campaign_24,Yes,5.0,"Very good experience with the flu clinic this year, timely SMS",,
2024-10-09 20:00:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,lX40yv,KvDvM7,,,,,flu_campaign_24,No,0.0,,,
2024-10-09 20:02:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,jXE0k6,KvDvM7,,,,,flu_campaign_24,Yes,3.0,,,
2024-10-09 20:07:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,D9W0qj,KvDvM7,,,,,flu_campaign_24,Yes,3.0,,,
2024-10-09 20:13:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,LBo5y2,KvDvM7,,,,,flu_campaign_24,No,0.0,,,
2024-10-09 20:14:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,rRq24o,KvDvM7,,,,,flu_campaign_24,No,0.0,,,
2024-10-09 20:15:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,VXxokg,KvDvM7,,,,,flu_campaign_24,Yes,4.0,,,
2024-10-09 20:49:00,Good,All staff is friendly and welcoming,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9486021399497986,neutral,0.0,6.0,0,4.0,Staff Professionalism,,rRqvJv,9Rqpe4,admiration,,,,flu_campaign_24,Yes,2.0,The flu. Campaign started late this year,"{'score': 0.00012843629519920796, 'start': 0, 'end': 35, 'answer': 'All staff is friendly and welcoming'}",
2024-10-09 20:59:00,Good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,4.0,,,oYxzQV,KvDvM7,,,,,flu_campaign_24,Yes,3.0,The campaign started late this year.,,
2024-10-10 11:40:00,Very good,Prompt professional and friendly Did not have to wait long to be seen,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.8453501462936401,neutral,0.0,13.0,1,5.0,Patient Respect,,R1g8Wl,Gqe7j2,neutral,,,,flu_campaign_24,No,0.0,"Was texted by the Surgery, was offered an appointment online and was seen promptly. Positive experience.","{'score': 2.5428801109228516e-06, 'start': 0, 'end': 32, 'answer': 'Prompt professional and friendly'}",
2024-10-10 11:41:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,dXpQay,KWpR4K,,,,,flu_campaign_24,Yes,5.0,Good ,,
2024-10-10 11:45:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,1,5.0,,,xEo9vy,Gqe7j2,,,,,flu_campaign_24,Yes,5.0,"Was texted by Surgery, booked appointment online and was seen promptly. Positive experience. (ignore my previous response, I got the score wrong)",,
2024-10-10 11:46:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,bXDNXE,WKJQEj,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 11:58:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,bXDKB7,xRVgKE,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 11:58:00,Very good,,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,LBgaZy,M61P9E,,,,,flu_campaign_24,No,0.0,,,
2024-10-10 11:58:00,Very good,Dr PERSON is alway really professional and cares about the patients,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.8241397142410278,neutral,0.0,11.0,0,5.0,Patient Respect,,xEoRVv,o59g4N,caring,,['Pumphrey'],,flu_campaign_24,Yes,5.0,Very well ,"{'score': 0.0007548651192337275, 'start': 43, 'end': 67, 'answer': 'cares about the patients'}",
2024-10-10 12:03:00,Very good,The minutes I walk in the surgery I was greeted warmly and I was offer assistance and got seen by the nurse and got the service I came for,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.7937029600143433,neutral,0.0,29.0,1,5.0,Patient Respect,,OKgbra,lYa5RW,neutral,,,,flu_campaign_24,No,5.0,Perfectly efficient ,"{'score': 0.0012346002040430903, 'start': 34, 'end': 54, 'answer': 'I was greeted warmly'}",
2024-10-10 12:08:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,1,5.0,,,2zZDAe,ObQgyY,,,,,flu_campaign_24,No,0.0,,,
2024-10-10 12:13:00,Very good,Everyone there are super kind and helpful They guide you perfectly to do get the perfect care anyone deserves,,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9715590476989746,neutral,0.0,19.0,0,5.0,Staff Empathy and Compassion,,0zlD9j,WKJdJL,admiration,,,,flu_campaign_24,Yes,5.0,,"{'score': 0.0012853714870288968, 'start': 0, 'end': 66, 'answer': 'Everyone there are super kind and helpful They guide you perfectly'}",
2024-10-10 12:14:00,Neither good nor poor,Appointment late 4 5 days the refferer to spcilest not agreeable most of the time,Improvement of appointment and seeing specialist when neede,Earls-Court-Surgery,Brompton-Health-PCN,negative,0.8585885763168335,neutral,0.5797770619392395,14.0,8,3.0,Appointment Availability,Follow-up and Continuity of Care,YXgxL5,gJbrdJ,disapproval,neutral,,,flu_campaign_24,Yes,5.0,Good,"{'score': 0.00041592828347347677, 'start': 51, 'end': 64, 'answer': 'not agreeable'}","{'score': 0.16422758996486664, 'start': 0, 'end': 26, 'answer': 'Improvement of appointment'}"
2024-10-10 12:20:00,Good,It was quick and not much time wasted,Nothing but as it was crowded more ventilation was required,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.7345456480979919,neutral,0.7371975779533386,8.0,10,4.0,Accessibility and Convenience,Environment and Ambiance,QpXkWA,yoXkzp,approval,neutral,,,flu_campaign_24,Yes,4.0,It’s good achieve able target  ,"{'score': 2.0703950212919153e-05, 'start': 0, 'end': 37, 'answer': 'It was quick and not much time wasted'}","{'score': 0.11529804021120071, 'start': 30, 'end': 46, 'answer': 'more ventilation'}"
2024-10-10 12:30:00,Good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,4.0,,,jXpzO1,1NWyKb,,,,,flu_campaign_24,No,0.0,I dont have flu yet,,
2024-10-10 12:43:00,Very good,,,Stanhope-Mews-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,NvggrW,BjEV8e,,,,,flu_campaign_24,Yes,0.0,,,
2024-10-10 12:56:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,Mlgyx0,YJjXxz,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 13:02:00,Very good,The staff is really caring I love how the receptionist was so attentive today He was really helpful Dr PERSON and Dr PERSON are amazing knowledgeable professional and always keen to help the patients as soon as possible,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9832347631454468,neutral,0.0,38.0,5,5.0,Staff Empathy and Compassion,,2zZyRe,49aR5b,admiration,,"['India', 'Kanbari']",,flu_campaign_24,Yes,5.0,,"{'score': 0.0007323162280954421, 'start': 0, 'end': 26, 'answer': 'The staff is really caring'}",
2024-10-10 13:21:00,Good,I think the practice is harder to get in touch with speak to a doctor since COVID The receptionist is the gateway and frequently you are turned away for not fitting into narrow timeslots No leeway which is very frustrating Doctor experience is usually good when you can finally manage to get someone,Bring back walk in GP hours Waiting ages during the queue times is impossible for parents with kids phone lines are open during drop off and pick up and then you have to randomly wait by the phone for a call which you may miss for various reasons At least with a walk in you know you will be seen during a timeslot you can do Feeling you can t see a doctor easily anymore,Stanhope-Mews-Surgery,Brompton-Health-PCN,negative,0.7631868720054626,negative,0.7118057012557983,53.0,75,4.0,Follow-up and Continuity of Care,Waiting Time,VXda8N,DxqOZq,annoyance,neutral,,,flu_campaign_24,Yes,2.0,,"{'score': 0.059999965131282806, 'start': 118, 'end': 186, 'answer': 'frequently you are turned away for not fitting into narrow timeslots'}","{'score': 0.02823733352124691, 'start': 247, 'end': 270, 'answer': 'At least with a walk in'}"
2024-10-10 14:08:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,Eeg2pN,WKJWKj,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 14:22:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,WXgx6a,jJeKEJ,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 14:29:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,1,5.0,,,WXgGWv,qJ50dO,,,,,flu_campaign_24,Yes,5.0,Excellent ,,
2024-10-10 15:01:00,Very good,,,Emperors-Gate-Health-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,Gaylx2,9RBBO4,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-10 15:38:00,Very good,,No the experience was as always very positive,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,positive,0.952376425266266,4.0,8,5.0,,Staff Professionalism,D9y5KR,M6XEr8,,approval,,,flu_campaign_24,Yes,5.0,Excellent- received a message to come to the surgery on a specific day within 2 hour time frame  & it worked very well,,"{'score': 0.15040305256843567, 'start': 3, 'end': 45, 'answer': 'the experience was as always very positive'}"
2024-10-10 16:34:00,Very good,Because the doctor was very supportive of my surgery,My experience with the surgery was absolutely outstanding,Earls-Court-Surgery,Brompton-Health-PCN,positive,0.9450002908706664,positive,0.9821589589118958,9.0,8,5.0,Patient Respect,Treatment Quality,EeYNkr,jJZMJY,approval,admiration,,,flu_campaign_24,Yes,5.0,Absolutely outstanding ,"{'score': 0.3036037087440491, 'start': 8, 'end': 52, 'answer': 'the doctor was very supportive of my surgery'}","{'score': 0.028673116117715836, 'start': 35, 'end': 57, 'answer': 'absolutely outstanding'}"
2024-10-10 17:06:00,Very good,Dr PERSON and PERSON are always very helpful,,Kensington-Park-Medical-Centre,Brompton-Health-PCN,positive,0.9700887799263,neutral,0.0,8.0,1,5.0,Follow-up and Continuity of Care,,jX2gx9,xRryQ9,approval,,"['Kamvari', 'Pumphrey']",,flu_campaign_24,No,0.0,I am not aware of it,"{'score': 9.138252062257379e-05, 'start': 0, 'end': 44, 'answer': 'Dr PERSON and PERSON are always very helpful'}",
2024-10-10 21:50:00,Very good,,,Earls-Court-Surgery,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,1,5.0,,,4RykDY,7aq06L,,,,,flu_campaign_24,Yes,5.0,,,
2024-10-11 00:00:00,Very good,My appointment was excellent and didn t need any improvements,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9486051201820374,neutral,0.0,9.0,0,5.0,Appointment Availability,,l8zjRp,rkyGWR,admiration,,,,flu_campaign_106,,,,"{'score': 0.001076461747288704, 'start': 0, 'end': 61, 'answer': 'My appointment was excellent and didn t need any improvements'}",
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_82,,,,,
2024-10-11 00:00:00,Very good,The Dr an staff were extremely helpful and informative,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.9754980206489564,neutral,0.0,9.0,0,5.0,Staff Professionalism,,l8zjRp,rkyGWR,admiration,,,,flu_campaign_124,,,,"{'score': 7.268045919772703e-06, 'start': 0, 'end': 54, 'answer': 'The Dr an staff were extremely helpful and informative'}",
2024-10-11 00:00:00,Poor,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,2.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_122,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_136,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_116,,,,,
2024-10-11 00:00:00,Good,No working internet at Scarsdale waiting room,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.6368113160133362,neutral,0.0,7.0,0,4.0,Waiting Time,,l8zjRp,rkyGWR,neutral,,,,flu_campaign_114,,,,"{'score': 3.0870480713929283e-06, 'start': 0, 'end': 45, 'answer': 'No working internet at Scarsdale waiting room'}",
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_85,,,,,
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_129,,,,,
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_98,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,0.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_132,,,,,
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,3.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_95,,,,,
2024-10-11 00:00:00,Poor,Iâ€™m not happy with this system ridiculous some staff not deserve to work in this GP unfortunately itâ€™s shameful,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.9588798880577089,neutral,0.0,19.0,0,2.0,Prescriptions and Medication Management,,l8zjRp,rkyGWR,embarrassment,,,,flu_campaign_112,,,,"{'score': 0.02463330700993538, 'start': 6, 'end': 32, 'answer': 'not happy with this system'}",
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_99,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_96,,,,,
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_118,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_88,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_138,,,,,
2024-10-11 00:00:00,Very good,Even longer time with the doctor although already a double appointment,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.7486569881439209,neutral,0.0,11.0,0,5.0,Waiting Time,,l8zjRp,rkyGWR,neutral,,,,flu_campaign_101,,,,"{'score': 6.571450740011642e-06, 'start': 52, 'end': 70, 'answer': 'double appointment'}",
2024-10-11 00:00:00,Good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,4.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_87,,,,,
2024-10-11 00:00:00,Good,Whilst I felt a bit rushed the doctor was very attentive and gave me some clear action steps All staff I encountered were quite friendly and helpful,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.7795403003692627,neutral,0.0,27.0,0,4.0,Staff Professionalism,,l8zjRp,rkyGWR,admiration,,,,flu_campaign_141,,,,"{'score': 0.25223180651664734, 'start': 20, 'end': 26, 'answer': 'rushed'}",
2024-10-11 00:00:00,Dont know,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,,,,l8zjRp,rkyGWR,,,,,flu_campaign_111,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,4.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_79,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,5.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_130,,,,,
2024-10-11 00:00:00,Very good,i got paid to do it,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.6852319836616516,neutral,0.0,7.0,0,5.0,Staff Professionalism,,l8zjRp,rkyGWR,neutral,,,,flu_campaign_110,,,,"{'score': 1.285083362745354e-05, 'start': 0, 'end': 19, 'answer': 'i got paid to do it'}",
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_89,,,,,
2024-10-11 00:00:00,Very good,Ability to send info requests to the clinician prior to the visit to provide context Messaging from patient to the practice seems to be turned off in the NHS app forcing all communication to be via the phone,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.7180589437484741,neutral,0.0,36.0,0,5.0,Patient Education and Information,,l8zjRp,rkyGWR,neutral,,,,flu_campaign_97,,,,"{'score': 0.0016208627494052052, 'start': 85, 'end': 146, 'answer': 'Messaging from patient to the practice seems to be turned off'}",
2024-10-11 00:00:00,Very good,Nothing Dr was almost on time and if it can always be like that then it is excellent More face to face with regular gp would be good but not essential,,Scarsdale-Medical-Centre,Brompton-Health-PCN,positive,0.7636919617652893,neutral,0.0,31.0,0,5.0,Follow-up and Continuity of Care,,l8zjRp,rkyGWR,admiration,,,,flu_campaign_135,,,,"{'score': 0.0007839263998903334, 'start': 34, 'end': 84, 'answer': 'if it can always be like that then it is excellent'}",
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_84,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,1.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_77,,,,,
2024-10-11 00:00:00,Very good,,,Scarsdale-Medical-Centre,Brompton-Health-PCN,neutral,0.0,neutral,0.0,2.0,0,5.0,,,l8zjRp,rkyGWR,,,,,flu_campaign_78,,,,,
2024-10-11 00:00:00,Poor,The system is ridiculous for this GP,,Scarsdale-Medical-Centre,Brompton-Health-PCN,negative,0.9087514877319336,neutral,0.0,7.0,0,2.0,Staff Professionalism,,l8zjRp,rkyGWR,annoyance,,,,flu_campaign_108,,,,"{'score': 0.0007061903015710413, 'start': 0, 'end': 36, 'answer': 'The system is ridiculous for this GP'}",
